date,T2M,PRECTOTCORR,RH2M,WS2M,ALLSKY_SFC_SW_DWN
2006-03-12,1.21,0.0,60.82,3.01,15.74
2006-03-13,1.86,0.07,65.23,2.45,15.03
2006-03-14,2.43,1.06,76.46,1.63,11.68
2006-03-15,2.45,0.13,75.59,2.18,11.32
2006-03-16,4.65,3.86,75.89,3.07,6.95
2006-03-17,4.45,1.54,79.54,2.0,10.45
2006-03-18,3.5,0.27,72.09,1.63,13.22
2006-03-19,4.76,0.0,66.47,3.04,13.66
2006-03-20,5.7,0.0,60.53,1.98,16.98
2006-03-21,6.25,0.11,63.31,2.2,15.43
2006-03-22,7.13,0.04,67.19,1.96,10.93
2006-03-23,9.32,0.0,63.21,2.82,13.41
2006-03-24,10.16,1.94,58.84,3.23,15.21
2006-03-25,6.8,2.93,72.54,2.8,6.18
2006-03-26,4.32,0.01,65.12,3.33,16.64
2006-03-27,7.33,0.02,57.56,3.4,16.24
2006-03-28,8.79,0.35,68.43,1.94,13.05
2006-03-29,8.84,0.02,68.07,2.78,16.49
2006-03-30,8.45,0.24,69.67,1.99,15.59
2006-03-31,9.35,0.94,68.61,1.51,13.88
2006-04-01,4.2,5.01,86.77,2.67,6.18
2006-04-02,6.78,0.13,63.89,2.37,15.81
2006-04-03,10.01,3.48,71.21,3.04,9.03
2006-04-04,8.06,0.74,78.58,1.13,10.29
2006-04-05,8.54,3.63,81.0,3.8,7.87
2006-04-06,9.28,0.53,57.06,2.95,21.14
2006-04-07,8.75,0.03,62.74,2.24,13.45
2006-04-08,7.38,8.08,84.69,3.63,6.8
2006-04-09,8.98,0.85,68.97,1.8,13.07
2006-04-10,7.43,4.31,82.1,1.46,12.62
2006-04-11,9.49,0.35,64.47,1.05,16.36
2006-04-12,10.38,0.37,65.7,3.2,15.54
2006-04-13,9.96,0.62,67.85,2.33,11.42
2006-04-14,9.45,2.68,73.52,4.91,10.5
2006-04-15,5.29,2.61,79.23,3.67,11.73
2006-04-16,5.45,0.55,58.43,2.35,21.61
2006-04-17,6.69,0.02,52.61,1.86,22.64
2006-04-18,7.39,0.0,59.73,1.74,23.79
2006-04-19,10.3,0.0,50.66,1.91,24.06
2006-04-20,14.43,0.0,52.48,2.13,22.07
2006-04-21,11.26,0.08,56.65,3.25,14.65
2006-04-22,9.29,0.0,47.33,3.68,26.66
2006-04-23,11.65,0.0,44.63,5.65,27.06
2006-04-24,11.59,0.0,44.9,3.91,24.65
2006-04-25,13.36,0.01,50.49,1.8,23.05
2006-04-26,12.43,0.0,54.62,2.78,19.68
2006-04-27,13.15,0.0,58.23,1.58,24.32
2006-04-28,16.92,0.0,54.12,1.45,26.24
2006-04-29,16.78,1.89,55.49,3.26,21.51
2006-04-30,9.95,0.01,46.13,2.69,27.09
2006-05-01,9.31,0.09,45.56,3.95,25.71
2006-05-02,9.25,0.0,42.72,1.83,28.19
2006-05-03,11.6,0.0,43.94,3.08,27.36
2006-05-04,13.54,0.0,41.88,3.24,28.35
2006-05-05,14.55,0.0,42.98,1.75,25.35
2006-05-06,13.19,0.06,54.12,3.46,22.5
2006-05-07,10.17,1.44,67.34,3.72,13.35
2006-05-08,9.65,0.0,47.86,3.53,25.88
2006-05-09,10.21,0.0,46.73,1.45,28.49
2006-05-10,13.42,0.0,42.74,2.33,25.37
2006-05-11,14.88,0.04,51.96,2.54,13.47
2006-05-12,11.59,0.0,44.95,3.4,28.11
2006-05-13,13.58,0.0,37.93,1.08,29.02
2006-05-14,18.9,0.0,38.6,1.38,29.48
2006-05-15,22.72,0.0,44.35,2.96,26.24
2006-05-16,26.61,0.0,43.82,0.94,25.88
2006-05-17,26.58,0.0,43.46,1.42,28.83
2006-05-18,25.96,0.15,48.86,2.63,27.53
2006-05-19,22.7,8.42,67.01,2.1,21.65
2006-05-20,19.07,13.66,66.51,3.01,13.8
2006-05-21,17.53,1.44,66.38,1.76,12.54
2006-05-22,17.1,3.59,73.33,2.91,10.38
2006-05-23,16.24,1.9,59.0,1.72,22.9
2006-05-24,15.12,1.25,63.99,3.11,18.47
2006-05-25,13.58,0.55,61.19,2.16,21.96
2006-05-26,12.02,1.04,64.95,2.54,18.59
2006-05-27,11.79,1.35,64.81,1.7,19.2
2006-05-28,12.99,0.59,64.33,2.35,21.9
2006-05-29,14.38,0.01,56.79,2.83,27.53
2006-05-30,16.51,0.0,53.05,2.01,30.03
2006-05-31,20.39,0.0,46.23,2.74,25.33
2006-06-01,21.29,0.07,55.35,1.54,16.16
2006-06-02,16.84,7.81,80.33,2.5,11.11
2006-06-03,16.82,0.01,58.53,1.57,27.38
2006-06-04,16.7,10.5,70.41,2.75,13.84
2006-06-05,18.51,0.0,59.81,1.74,23.97
2006-06-06,21.18,0.0,53.16,1.44,24.95
2006-06-07,21.82,2.21,51.29,1.89,23.83
2006-06-08,18.13,0.52,54.57,3.3,27.9
2006-06-09,16.22,0.4,56.39,1.46,21.47
2006-06-10,16.44,2.27,62.66,1.64,18.17
2006-06-11,18.85,1.35,59.96,1.4,23.19
2006-06-12,19.34,1.61,64.99,2.21,17.03
2006-06-13,16.55,7.76,76.55,2.99,8.75
2006-06-14,16.89,0.57,60.91,3.11,18.39
2006-06-15,16.99,0.0,56.05,3.66,27.3
2006-06-16,17.62,0.3,58.26,3.96,24.09
2006-06-17,15.94,0.0,50.92,2.53,28.37
2006-06-18,18.51,0.0,44.9,1.72,29.92
2006-06-19,17.37,0.0,48.8,3.65,31.0
2006-06-20,16.7,0.0,47.27,1.74,31.04
2006-06-21,18.05,0.0,50.55,1.9,29.59
2006-06-22,18.3,0.0,47.69,2.15,31.13
2006-06-23,20.48,0.0,40.2,1.12,31.6
2006-06-24,23.33,0.0,36.33,1.52,31.12
2006-06-25,25.99,0.0,43.42,2.43,31.43
2006-06-26,27.96,0.0,41.85,2.33,30.07
2006-06-27,29.25,0.0,36.95,1.79,28.96
2006-06-28,23.16,0.0,42.82,2.24,25.48
2006-06-29,20.96,0.17,56.93,2.21,12.31
2006-06-30,25.51,0.0,46.75,1.4,28.94
2006-07-01,27.77,0.0,35.58,1.57,29.93
2006-07-02,27.72,0.01,40.78,1.35,29.09
2006-07-03,28.45,0.0,38.89,1.54,28.99
2006-07-04,28.77,0.23,42.25,1.69,27.39
2006-07-05,25.64,0.45,53.38,2.92,24.39
2006-07-06,22.04,0.85,51.0,3.24,20.15
2006-07-07,20.52,0.0,41.94,2.04,31.44
2006-07-08,25.57,0.0,28.31,1.33,30.82
2006-07-09,27.92,0.0,31.25,1.42,26.65
2006-07-10,24.4,0.0,42.78,3.61,29.07
2006-07-11,23.54,0.0,38.78,2.81,29.98
2006-07-12,21.49,0.71,47.47,4.09,20.31
2006-07-13,21.41,0.0,47.88,2.57,29.73
2006-07-14,23.5,0.0,43.32,2.7,30.16
2006-07-15,23.1,0.0,40.77,2.79,30.31
2006-07-16,24.44,0.0,34.95,1.17,30.98
2006-07-17,22.49,0.0,42.36,3.58,30.42
2006-07-18,20.63,0.0,42.76,2.04,29.69
2006-07-19,23.55,0.0,40.89,1.41,25.58
2006-07-20,26.12,0.0,37.76,1.36,28.98
2006-07-21,29.52,0.0,38.45,2.6,29.12
2006-07-22,31.36,0.0,36.04,2.36,25.25
2006-07-23,31.98,0.0,33.88,2.04,27.96
2006-07-24,29.67,0.0,42.9,2.15,28.72
2006-07-25,27.04,0.0,41.42,2.72,28.63
2006-07-26,26.53,0.0,41.71,1.77,28.61
2006-07-27,27.11,0.0,43.99,2.57,28.43
2006-07-28,24.4,0.0,42.07,3.49,28.11
2006-07-29,20.68,0.0,39.37,3.59,28.77
2006-07-30,17.97,0.0,44.71,3.8,27.15
2006-07-31,18.64,0.0,44.32,1.66,28.44
2006-08-01,19.12,0.0,45.91,2.16,22.45
2006-08-02,20.44,0.0,41.77,1.69,28.18
2006-08-03,23.2,0.0,32.66,1.1,26.39
2006-08-04,22.3,0.0,41.14,2.3,26.39
2006-08-05,23.03,0.0,30.83,2.13,26.87
2006-08-06,25.93,0.0,26.45,1.42,26.13
2006-08-07,27.53,0.0,30.06,1.75,25.18
2006-08-08,24.85,0.03,39.85,3.15,20.76
2006-08-09,23.06,0.0,47.61,2.87,24.3
2006-08-10,21.78,0.28,47.47,2.35,18.92
2006-08-11,18.9,0.05,49.09,2.18,20.44
2006-08-12,21.03,0.0,41.94,1.93,25.09
2006-08-13,23.07,0.0,36.62,1.29,25.51
2006-08-14,24.69,0.0,33.37,1.61,25.36
2006-08-15,22.38,0.0,45.34,2.07,25.69
2006-08-16,21.0,0.0,45.03,3.19,23.66
2006-08-17,21.25,0.0,45.79,1.21,24.5
2006-08-18,24.0,0.0,38.39,1.92,24.83
2006-08-19,25.97,0.0,29.6,1.36,25.17
2006-08-20,26.35,0.0,27.91,1.51,24.4
2006-08-21,26.0,0.0,31.78,2.59,19.66
2006-08-22,23.28,0.0,44.19,3.5,23.47
2006-08-23,19.78,0.0,47.66,2.93,24.64
2006-08-24,16.93,0.0,56.6,1.98,19.76
2006-08-25,21.65,0.0,40.59,1.35,23.54
2006-08-26,23.34,0.0,38.79,1.18,22.86
2006-08-27,25.13,0.0,32.44,1.63,22.22
2006-08-28,26.41,0.0,30.73,1.63,22.5
2006-08-29,20.13,0.0,42.42,4.52,21.36
2006-08-30,15.27,0.11,49.39,3.83,18.23
2006-08-31,15.54,0.0,49.04,1.1,23.18
2006-09-01,18.42,0.0,32.46,3.4,23.33
2006-09-02,20.66,0.0,29.57,2.85,22.93
2006-09-03,24.37,0.0,25.95,2.0,20.78
2006-09-04,25.87,0.01,33.07,1.96,17.96
2006-09-05,25.02,0.0,35.54,0.75,17.39
2006-09-06,24.47,0.0,38.57,1.17,16.93
2006-09-07,21.65,0.0,47.2,0.95,17.34
2006-09-08,22.47,0.0,39.81,1.55,16.49
2006-09-09,18.28,0.0,45.8,3.28,21.2
2006-09-10,17.39,0.0,44.97,1.3,21.05
2006-09-11,20.69,0.0,35.49,1.63,19.77
2006-09-12,22.48,0.0,37.2,1.74,20.12
2006-09-13,16.07,0.0,51.95,3.15,7.53
2006-09-14,11.02,0.31,58.88,1.93,11.44
2006-09-15,11.23,1.14,58.42,1.45,12.07
2006-09-16,11.94,0.02,59.46,2.24,17.72
2006-09-17,13.24,0.01,55.22,1.7,18.11
2006-09-18,15.62,0.25,45.58,1.83,9.19
2006-09-19,13.36,0.83,68.65,1.63,11.9
2006-09-20,11.95,3.14,71.77,3.39,8.01
2006-09-21,13.15,0.32,60.1,3.09,15.4
2006-09-22,12.83,0.01,54.33,1.56,17.61
2006-09-23,14.82,0.0,52.36,1.16,15.86
2006-09-24,15.92,0.0,50.6,1.64,17.92
2006-09-25,17.6,0.0,45.72,1.38,17.89
2006-09-26,19.4,0.0,38.35,1.05,16.32
2006-09-27,20.27,0.0,45.52,1.54,16.81
2006-09-28,19.84,0.0,45.13,1.7,16.92
2006-09-29,19.04,0.0,44.78,1.55,17.15
2006-09-30,16.38,0.0,47.11,2.05,15.92
2006-10-01,13.93,0.0,54.31,1.49,14.41
2006-10-02,13.68,0.0,48.03,1.52,15.41
2006-10-03,15.79,0.36,47.63,2.01,10.82
2006-10-04,16.36,0.73,49.82,2.97,9.39
2006-10-05,14.24,0.0,63.93,1.55,13.83
2006-10-06,13.85,0.0,59.45,1.58,10.66
2006-10-07,11.87,0.0,41.07,3.07,15.35
2006-10-08,10.1,0.48,54.28,1.93,7.44
2006-10-09,9.31,0.0,45.4,3.5,15.33
2006-10-10,11.16,0.0,42.08,1.19,13.08
2006-10-11,11.98,0.0,41.7,1.16,14.64
2006-10-12,13.42,0.0,42.17,1.1,14.14
2006-10-13,13.7,0.0,45.52,1.55,12.16
2006-10-14,12.55,0.03,58.78,1.63,12.34
2006-10-15,10.59,7.34,82.38,3.62,5.44
2006-10-16,8.64,1.42,79.35,2.25,4.77
2006-10-17,9.17,0.06,61.76,2.46,10.43
2006-10-18,9.89,0.13,66.62,2.33,8.56
2006-10-19,12.2,2.16,78.5,3.42,8.16
2006-10-20,9.89,0.0,58.04,2.61,12.52
2006-10-21,8.1,0.0,55.82,2.5,12.42
2006-10-22,8.27,0.0,51.46,2.51,11.81
2006-10-23,9.1,0.0,51.89,0.86,11.65
2006-10-24,7.63,0.04,65.58,3.04,9.2
2006-10-25,5.96,0.0,64.75,1.9,11.12
2006-10-26,6.3,0.0,73.56,2.28,7.46
